Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2026-01-30,Speaker,Technology,East,5,134.22,36.59
2023-07-19,Keyboard,Technology,East,1,416.8,27.38
2024-10-05,Headphone,Technology,West,1,3802.69,599.01
2024-08-11,Monitor,Technology,East,10,1660.15,403.16
2024-07-18,Monitor,Technology,East,8,2889.09,669.65
2024-06-21,Scanner,Office Supplies,West,5,3736.74,635.67
2023-06-15,Phone,Technology,South,4,1636.03,490.44
2024-04-19,Headphone,Technology,West,8,935.71,208.4
2024-02-22,Phone,Technology,West,8,1689.4,420.77
2026-01-07,Phone,Technology,West,7,2315.66,198.04
2024-10-21,Laptop,Technology,West,3,4379.47,1082.02
2023-06-23,Tablet,Technology,South,3,1891.98,300.06
2025-04-01,Headphone,Technology,North,7,4735.61,493.68
2026-06-03,Phone,Technology,North,8,834.51,112.1
2024-09-05,Tablet,Technology,East,4,875.75,225.46
2024-11-25,Mouse,Technology,West,7,2484.02,573.64
2025-11-05,Keyboard,Technology,East,2,2487.98,538.52
2024-09-03,Monitor,Technology,East,3,4769.46,1080.31
2024-03-18,Mouse,Technology,South,7,2641.94,458.53
2023-06-10,Phone,Technology,South,6,163.54,20.77
2023-09-17,Printer,Office Supplies,North,10,3451.88,542.81
2025-11-22,Keyboard,Technology,East,3,2695.22,364.59
2023-08-10,Scanner,Office Supplies,North,8,2870.11,483.27
2025-11-24,Scanner,Office Supplies,East,4,2143.3,219.4
2026-01-27,Scanner,Office Supplies,West,5,3205.97,883.12
2026-02-05,Speaker,Technology,South,3,1769.71,439.69
2025-04-11,Scanner,Office Supplies,South,10,3929.82,758.73
2024-05-10,Headphone,Technology,West,10,1261.39,321.55
2024-05-07,Phone,Technology,North,7,4463.73,572.99
2023-08-15,Keyboard,Technology,West,8,3155.67,221.93
2025-12-10,Headphone,Technology,East,2,4512.11,1294.01
2025-08-28,Phone,Technology,East,3,2008.92,197.47
2024-01-05,Scanner,Office Supplies,South,4,4254.09,275.47
2024-08-16,Laptop,Technology,West,9,1703.35,436.41
2023-07-19,Keyboard,Technology,West,6,3940.05,1139.33
2025-02-16,Headphone,Technology,South,10,4427.75,442.84
2025-10-18,Headphone,Technology,South,9,689.78,160.96
2024-03-19,Speaker,Technology,West,1,1484.04,367.56
2026-04-15,Printer,Office Supplies,North,1,1378.84,118.6
2024-10-29,Tablet,Technology,South,8,485.68,80.74
2023-12-09,Tablet,Technology,East,2,2820.8,559.82
2025-04-24,Printer,Office Supplies,West,5,2334.12,232.12
2024-02-27,Keyboard,Technology,North,2,2973.75,388.67
2024-12-10,Laptop,Technology,East,3,4351.91,818.78
2025-12-11,Scanner,Office Supplies,North,7,4175.84,600.31
2023-09-20,Scanner,Office Supplies,North,5,2038.13,268.33
2023-10-07,Scanner,Office Supplies,North,3,2871.52,551.71
2024-10-20,Phone,Technology,South,2,413.0,27.66
2026-02-28,Speaker,Technology,North,6,900.57,205.75
2025-04-10,Scanner,Office Supplies,North,8,1756.97,269.1
2025-08-08,Tablet,Technology,West,3,2771.05,502.03
2026-01-26,Speaker,Technology,West,3,4131.95,1047.83
2023-10-10,Monitor,Technology,South,4,3837.54,1025.26
2024-06-19,Laptop,Technology,North,4,3259.32,617.38
2024-06-16,Phone,Technology,South,3,307.73,32.23
2025-04-05,Keyboard,Technology,West,1,2552.86,333.75
2023-07-28,Speaker,Technology,West,9,3851.13,666.46
2024-02-03,Monitor,Technology,South,4,296.64,58.56
2024-10-24,Headphone,Technology,North,10,2508.18,344.49
2025-11-11,Scanner,Office Supplies,West,4,2594.83,667.54
2025-09-10,Keyboard,Technology,East,5,2727.53,760.44
2025-08-15,Speaker,Technology,South,10,1934.07,284.51
2025-09-29,Printer,Office Supplies,East,7,1738.98,229.14
2024-11-07,Monitor,Technology,West,10,3287.27,535.54
2025-05-27,Speaker,Technology,North,1,3873.08,391.75
2024-11-26,Tablet,Technology,South,4,4042.72,952.88
2024-02-12,Headphone,Technology,South,10,3704.94,461.83
2023-12-27,Printer,Office Supplies,South,10,1868.6,118.83
2024-02-13,Printer,Office Supplies,North,4,1162.35,65.04
2024-05-31,Keyboard,Technology,West,6,4315.75,438.43
2026-03-27,Phone,Technology,South,8,4922.72,986.78
2025-06-16,Phone,Technology,South,2,2848.07,345.57
2024-04-22,Headphone,Technology,North,10,625.58,31.32
2023-09-14,Laptop,Technology,North,5,4300.11,1232.83
2025-03-11,Phone,Technology,South,2,1968.96,378.09
2023-07-19,Laptop,Technology,West,6,1903.44,402.47
2025-09-14,Monitor,Technology,East,1,1471.9,314.11
2024-04-08,Monitor,Technology,South,2,1580.05,182.78
2023-12-26,Laptop,Technology,South,1,4413.42,1249.05
2023-06-19,Monitor,Technology,East,5,521.87,56.73
2025-12-14,Laptop,Technology,South,4,3544.1,602.25
2025-02-11,Monitor,Technology,North,8,2047.94,295.63
2025-03-31,Tablet,Technology,North,10,4169.21,638.33
2025-08-20,Laptop,Technology,East,5,3317.39,961.57
2025-01-23,Phone,Technology,East,4,1093.22,127.71
2024-12-28,Mouse,Technology,North,10,3479.41,878.86
2024-08-20,Tablet,Technology,South,1,2838.83,640.83
2023-10-21,Printer,Office Supplies,West,8,1883.77,375.84
2024-10-26,Speaker,Technology,East,9,903.08,193.85
2025-11-09,Speaker,Technology,East,7,813.91,190.29
2024-03-06,Keyboard,Technology,East,5,2943.04,420.94
2024-05-10,Keyboard,Technology,West,9,4089.71,973.0
2024-10-17,Tablet,Technology,East,3,1865.61,294.63
2026-02-10,Scanner,Office Supplies,West,9,4631.12,978.86
2025-09-27,Keyboard,Technology,South,10,4459.73,605.91
2026-04-19,Scanner,Office Supplies,South,10,2747.03,708.74
2024-06-09,Keyboard,Technology,West,2,4888.44,1212.67
2025-09-29,Tablet,Technology,North,9,4415.54,1314.18
2025-06-03,Monitor,Technology,South,4,2919.78,331.92
2023-12-03,Scanner,Office Supplies,East,9,2496.98,328.03
2025-10-12,Tablet,Technology,South,10,2663.29,678.71
2025-07-28,Scanner,Office Supplies,North,4,3774.15,837.67
2024-10-02,Phone,Technology,South,1,862.94,192.85
2026-03-17,Speaker,Technology,North,5,4019.68,698.62
2025-06-16,Mouse,Technology,South,9,3803.42,478.14
2024-04-07,Monitor,Technology,North,1,4762.6,465.55
2024-04-15,Printer,Office Supplies,North,2,693.27,66.85
2025-11-15,Printer,Office Supplies,East,7,2317.74,184.81
2025-01-25,Laptop,Technology,West,6,3519.31,440.1
2024-10-27,Mouse,Technology,West,10,1588.55,325.36
2023-12-21,Headphone,Technology,North,8,305.19,52.75
2025-11-15,Scanner,Office Supplies,West,7,1822.34,207.65
2024-07-07,Speaker,Technology,East,8,3871.96,602.77
2024-08-15,Laptop,Technology,North,8,1961.84,570.29
2024-09-06,Printer,Office Supplies,North,8,2764.3,195.55
2024-02-26,Tablet,Technology,West,1,3770.36,416.04
2025-04-03,Scanner,Office Supplies,West,4,1618.09,395.28
2025-09-04,Headphone,Technology,South,10,2111.97,111.03
2023-12-21,Laptop,Technology,South,8,4684.14,754.65
2025-05-11,Printer,Office Supplies,North,5,3515.94,517.0
2025-11-19,Headphone,Technology,South,8,676.58,121.23
2024-02-17,Printer,Office Supplies,East,7,4282.42,256.75
2025-05-17,Monitor,Technology,North,4,3465.36,1012.37
2025-07-19,Phone,Technology,South,7,2482.61,127.66
2024-07-23,Laptop,Technology,West,4,1581.16,167.37
2024-08-01,Phone,Technology,North,2,4061.25,1165.62
2025-10-13,Keyboard,Technology,North,8,782.11,183.87
2024-09-28,Phone,Technology,North,9,1896.71,426.25
2025-04-20,Scanner,Office Supplies,West,1,3210.68,245.88
2023-11-29,Printer,Office Supplies,North,2,2237.83,504.66
2024-07-02,Monitor,Technology,East,8,1387.6,398.47
2024-05-06,Tablet,Technology,South,2,2584.86,286.42
2026-01-27,Laptop,Technology,South,8,893.78,172.15
2024-08-25,Speaker,Technology,North,3,1929.25,223.31
2024-12-25,Headphone,Technology,South,4,2124.95,403.56
2025-08-29,Keyboard,Technology,West,1,1571.68,371.95
2026-02-10,Scanner,Office Supplies,North,9,393.97,97.32
2024-04-13,Printer,Office Supplies,South,6,2969.31,155.04
2024-12-27,Mouse,Technology,South,8,4316.87,1080.54
2025-01-13,Phone,Technology,West,9,2445.8,182.85
2025-04-17,Speaker,Technology,South,9,4307.59,291.75
2024-04-29,Keyboard,Technology,North,10,4319.81,289.42
2025-12-24,Keyboard,Technology,East,4,1310.63,312.39
2024-11-16,Printer,Office Supplies,North,6,2091.32,497.93
2023-09-30,Tablet,Technology,East,7,235.56,51.33
2026-04-05,Phone,Technology,South,8,3071.54,819.28
2026-04-07,Headphone,Technology,West,3,4752.0,842.94
2024-10-09,Mouse,Technology,North,7,3035.0,369.99
2026-06-06,Headphone,Technology,North,3,251.48,16.74
2025-03-31,Laptop,Technology,West,6,1910.65,283.38
2026-06-01,Printer,Office Supplies,East,8,4197.99,845.16
2025-10-17,Speaker,Technology,South,8,2490.16,596.03
2024-10-23,Scanner,Office Supplies,East,9,545.84,94.11
2023-09-23,Speaker,Technology,East,5,3120.2,205.1
2025-10-19,Printer,Office Supplies,East,4,3012.73,322.24
2023-07-14,Headphone,Technology,South,6,1037.21,303.99
2026-02-28,Speaker,Technology,West,4,3412.89,408.29
2025-10-05,Headphone,Technology,East,4,4463.7,378.61
2023-07-24,Scanner,Office Supplies,South,8,3591.84,676.08
2024-01-14,Headphone,Technology,East,4,2648.55,210.04
2024-04-04,Mouse,Technology,East,3,3030.84,631.51
2026-02-14,Phone,Technology,East,10,1937.49,286.57
2025-10-30,Phone,Technology,North,5,2733.3,236.66
2025-03-13,Monitor,Technology,West,1,4835.92,1224.84
2025-03-09,Monitor,Technology,West,8,1025.75,290.83
2025-02-21,Speaker,Technology,West,4,2959.56,353.0
2023-08-14,Printer,Office Supplies,West,10,349.87,54.9
2025-10-22,Monitor,Technology,North,3,2434.2,357.15
2024-06-22,Keyboard,Technology,North,1,702.29,168.57
2024-07-07,Monitor,Technology,East,3,1459.04,273.02
2023-08-13,Monitor,Technology,South,1,4636.16,1027.75
2024-08-29,Headphone,Technology,East,5,393.41,30.63
2025-06-21,Tablet,Technology,East,9,1279.33,134.47
2025-11-18,Scanner,Office Supplies,East,4,4219.76,371.03
2025-02-24,Keyboard,Technology,South,9,4047.98,1037.42
2024-08-28,Headphone,Technology,East,8,185.46,16.71
2026-03-02,Monitor,Technology,South,4,568.85,148.67
2026-01-27,Phone,Technology,South,5,3087.08,842.68
2023-10-27,Monitor,Technology,West,10,115.52,25.16
2023-09-08,Headphone,Technology,South,2,4262.99,688.65
2025-01-17,Monitor,Technology,South,7,2101.82,338.46
2026-03-21,Headphone,Technology,East,4,3778.4,210.67
2024-07-08,Phone,Technology,East,6,2239.59,601.97
2025-05-29,Laptop,Technology,West,10,2545.26,519.0
2025-12-27,Mouse,Technology,West,3,1927.51,435.36
2025-03-12,Tablet,Technology,West,5,1114.94,143.33
2026-05-09,Mouse,Technology,West,10,3603.18,989.48
2025-04-15,Phone,Technology,South,2,4807.21,1065.39
2024-07-18,Phone,Technology,East,6,3594.04,199.36
2024-05-26,Tablet,Technology,West,7,200.42,31.88
2023-07-21,Monitor,Technology,East,6,2243.08,307.43
2025-05-19,Printer,Office Supplies,South,1,2444.8,225.25
2025-01-30,Tablet,Technology,North,3,1886.4,453.07
2025-07-01,Monitor,Technology,East,2,3115.7,586.39
2025-12-28,Speaker,Technology,East,3,4666.85,761.98
2025-04-27,Tablet,Technology,South,7,1464.72,408.64
2025-07-27,Printer,Office Supplies,North,10,916.48,61.12
2025-11-30,Laptop,Technology,South,5,2905.78,714.17
2024-10-05,Speaker,Technology,South,4,2404.22,374.62
2026-03-19,Laptop,Technology,North,2,4057.87,401.11
2025-08-18,Monitor,Technology,North,8,1418.32,348.6
2024-10-02,Speaker,Technology,South,9,3828.22,883.56
2024-12-18,Keyboard,Technology,South,5,1303.67,68.03
2023-10-20,Speaker,Technology,North,7,4085.2,715.84
2026-01-26,Keyboard,Technology,South,4,918.31,153.6
2025-08-12,Headphone,Technology,East,8,4187.97,810.23
2025-12-28,Mouse,Technology,South,3,2329.23,530.02
2025-06-22,Headphone,Technology,West,3,3797.12,253.53
2024-06-08,Laptop,Technology,West,7,1507.29,274.66
2025-08-11,Speaker,Technology,West,9,2753.2,415.66
2024-11-24,Scanner,Office Supplies,West,5,3953.29,768.39
2025-05-02,Speaker,Technology,West,3,4690.66,430.25
2025-02-06,Laptop,Technology,East,5,1113.78,222.7
2025-06-18,Monitor,Technology,West,5,3061.54,468.73
2024-04-28,Scanner,Office Supplies,North,4,216.99,37.28
2026-05-22,Tablet,Technology,West,10,3897.85,926.08
2023-10-04,Keyboard,Technology,South,3,3280.45,411.67
2025-10-17,Laptop,Technology,East,8,4512.47,1245.06
2025-01-14,Tablet,Technology,South,8,2385.11,396.65
2025-03-07,Keyboard,Technology,South,2,2137.42,134.31
2024-12-22,Printer,Office Supplies,West,7,1932.77,266.02
2026-02-12,Monitor,Technology,West,1,3031.36,420.43
2025-12-31,Phone,Technology,East,9,432.0,57.4
2024-06-29,Keyboard,Technology,East,1,154.18,11.61
2025-12-25,Laptop,Technology,East,1,2596.58,539.23
2023-09-04,Phone,Technology,West,6,2076.72,518.41
2025-01-15,Headphone,Technology,North,8,1700.07,241.4
2025-01-16,Phone,Technology,North,3,2223.7,396.91
2025-10-17,Tablet,Technology,East,3,1717.75,392.62
2025-04-01,Keyboard,Technology,West,5,3834.33,379.92
2025-07-29,Tablet,Technology,North,3,1179.16,71.93
2026-02-24,Mouse,Technology,South,7,2150.04,211.6
2023-09-30,Speaker,Technology,South,1,2884.12,858.33
2026-01-10,Monitor,Technology,West,2,900.62,53.47
2023-09-24,Mouse,Technology,West,2,2394.7,707.15
2024-12-19,Monitor,Technology,East,10,3380.14,854.91
2024-10-14,Scanner,Office Supplies,East,10,4267.91,1233.07
2024-09-01,Speaker,Technology,East,6,2784.83,766.75
2026-02-24,Speaker,Technology,East,10,862.43,190.16
2024-05-21,Mouse,Technology,West,5,1208.37,67.13
2026-02-10,Scanner,Office Supplies,West,1,4705.71,588.88
2024-08-21,Headphone,Technology,North,3,1571.68,417.72
2023-06-16,Speaker,Technology,South,8,1195.76,294.0
2023-09-21,Keyboard,Technology,East,7,4637.65,1040.44
2025-07-27,Tablet,Technology,North,4,2154.53,286.13
2023-07-30,Keyboard,Technology,North,6,3152.98,905.29
2024-04-19,Laptop,Technology,South,7,2234.55,567.05
2025-03-04,Phone,Technology,East,2,4893.96,653.08
2025-08-27,Printer,Office Supplies,West,7,1254.84,338.53
2025-10-26,Headphone,Technology,South,5,1148.74,180.96
2024-05-20,Mouse,Technology,South,10,3091.81,282.05
2024-05-07,Scanner,Office Supplies,North,2,3007.89,791.98
2023-10-20,Monitor,Technology,West,8,4001.35,208.56
2026-01-28,Monitor,Technology,South,1,4678.43,1162.11
2026-02-27,Laptop,Technology,East,6,2408.92,140.13
2024-07-10,Scanner,Office Supplies,South,5,3363.69,241.78
2025-04-28,Scanner,Office Supplies,North,1,589.86,176.41
2026-03-25,Headphone,Technology,South,7,101.04,28.36
2024-08-05,Phone,Technology,North,10,626.94,124.35
2024-03-27,Printer,Office Supplies,East,3,779.22,129.03
2026-01-02,Speaker,Technology,East,1,570.99,115.12
2024-12-12,Tablet,Technology,West,8,4275.57,924.6
2024-05-05,Scanner,Office Supplies,West,7,4763.35,603.04
2025-03-30,Mouse,Technology,East,4,3991.86,1044.99
2023-07-08,Mouse,Technology,North,2,2360.31,532.98
2026-04-02,Laptop,Technology,North,8,2979.65,236.67
2024-10-19,Keyboard,Technology,East,6,831.7,56.86
2023-12-31,Headphone,Technology,West,2,1272.34,216.81
2025-09-21,Speaker,Technology,South,8,3673.96,461.58
2024-09-12,Laptop,Technology,East,2,1884.63,278.36
2025-07-11,Laptop,Technology,East,7,253.76,66.81
2024-02-07,Keyboard,Technology,West,6,4081.34,677.0
2025-12-17,Phone,Technology,West,6,751.23,98.96
2024-11-18,Headphone,Technology,South,5,4353.86,417.93
2025-01-02,Tablet,Technology,East,3,556.76,149.7
2025-11-22,Laptop,Technology,West,5,4432.67,487.62
2024-03-27,Mouse,Technology,North,6,3631.84,561.0
2024-05-10,Scanner,Office Supplies,North,2,4021.02,576.04
2026-01-06,Phone,Technology,South,4,3880.68,1134.39
2025-02-02,Keyboard,Technology,East,9,1729.34,371.23
2025-01-16,Tablet,Technology,South,7,4458.97,1330.59
2025-12-06,Laptop,Technology,East,9,2329.27,535.21
2024-07-21,Phone,Technology,West,10,318.12,42.36
2026-04-15,Monitor,Technology,West,10,2425.14,653.72
2025-05-02,Headphone,Technology,South,8,1231.63,158.63
2026-02-21,Printer,Office Supplies,North,4,1571.38,334.73
2024-12-12,Headphone,Technology,South,1,1345.3,156.51
2024-02-15,Mouse,Technology,West,1,4764.84,773.39
2026-02-15,Tablet,Technology,East,9,334.04,23.06
2025-05-09,Speaker,Technology,East,10,4705.59,254.51
2025-07-04,Laptop,Technology,East,2,2533.51,494.15
2025-08-26,Mouse,Technology,East,3,4635.58,682.62
2025-04-11,Speaker,Technology,West,2,3314.9,177.52
2026-01-18,Scanner,Office Supplies,North,2,3269.53,937.19
2025-10-21,Keyboard,Technology,South,5,4662.3,1085.17
2025-10-17,Printer,Office Supplies,South,3,2136.32,590.67
2025-09-11,Scanner,Office Supplies,East,9,578.26,163.61
2024-02-04,Speaker,Technology,South,2,3231.21,223.14
2023-11-04,Laptop,Technology,East,3,4772.57,317.35
2023-07-15,Monitor,Technology,West,9,3848.01,517.11
2023-11-12,Monitor,Technology,North,6,2458.09,500.45
2023-10-24,Monitor,Technology,South,9,1830.88,269.08
2026-06-01,Printer,Office Supplies,North,2,3654.04,1014.84
2024-02-09,Keyboard,Technology,South,8,814.48,73.37
2024-07-22,Scanner,Office Supplies,West,2,245.97,64.78
2023-07-19,Speaker,Technology,South,4,3901.72,587.66
2025-01-03,Headphone,Technology,North,4,3223.7,784.54
2025-10-08,Phone,Technology,East,6,2831.54,465.68
2024-08-29,Mouse,Technology,South,1,4509.86,266.51
2024-08-14,Headphone,Technology,East,6,1841.57,546.79
2024-07-24,Tablet,Technology,East,8,3773.69,195.7
2024-08-11,Monitor,Technology,North,10,756.99,56.01
2023-07-06,Keyboard,Technology,East,2,2419.81,455.88
2024-09-25,Headphone,Technology,East,4,4073.06,1004.16
2025-09-29,Printer,Office Supplies,North,2,2731.7,427.27
2023-07-17,Laptop,Technology,South,5,4701.34,1016.46
2023-08-20,Tablet,Technology,West,2,4996.48,600.41
2024-07-04,Speaker,Technology,East,7,1882.55,328.64
2026-02-27,Laptop,Technology,South,2,228.12,27.67
2025-12-10,Keyboard,Technology,North,6,4663.91,936.17
2025-09-29,Monitor,Technology,East,6,566.27,65.72
2024-08-31,Monitor,Technology,North,4,994.83,102.54
2024-09-30,Laptop,Technology,North,9,1454.92,378.81
2024-04-26,Headphone,Technology,East,2,4364.47,814.04
2024-05-24,Tablet,Technology,West,2,3786.28,227.87
2023-12-30,Scanner,Office Supplies,North,2,1418.34,89.37
2025-06-21,Headphone,Technology,North,8,119.65,32.65
2023-08-16,Scanner,Office Supplies,South,10,2089.34,160.3
2024-11-27,Speaker,Technology,East,3,4485.62,501.91
2025-02-05,Keyboard,Technology,North,1,3277.58,630.13
2025-05-09,Phone,Technology,South,9,1170.25,265.69
2025-09-02,Mouse,Technology,East,10,4949.27,254.0
2024-03-24,Mouse,Technology,West,4,2514.0,275.23
2023-09-24,Headphone,Technology,East,6,3367.72,330.43
2025-04-24,Keyboard,Technology,East,5,2082.15,411.63
2025-09-16,Mouse,Technology,West,5,3120.29,849.94
2024-09-03,Headphone,Technology,West,10,2538.62,747.51
2026-02-25,Mouse,Technology,South,10,3759.25,837.65
2024-01-12,Monitor,Technology,North,4,4839.15,542.93
2026-04-06,Mouse,Technology,West,3,3749.91,873.03
2023-12-17,Mouse,Technology,North,4,1455.09,113.72
2023-07-01,Monitor,Technology,North,6,4166.86,222.68
2025-06-29,Mouse,Technology,North,6,2290.67,198.71
2026-04-07,Scanner,Office Supplies,East,8,4888.53,707.28
2024-04-17,Mouse,Technology,West,6,4303.01,372.12
2025-06-21,Mouse,Technology,South,8,4362.76,1154.07
2023-12-08,Phone,Technology,East,1,4750.8,757.1
2024-04-30,Tablet,Technology,North,8,2371.55,154.98
2023-10-01,Speaker,Technology,East,3,1516.46,232.55
2026-03-08,Printer,Office Supplies,North,8,1468.71,229.91
2025-05-08,Speaker,Technology,East,4,419.95,68.71
2023-12-13,Phone,Technology,West,7,1084.53,288.44
2024-12-13,Printer,Office Supplies,South,1,886.25,93.18
2026-03-10,Mouse,Technology,South,2,3261.58,476.66
2024-07-25,Printer,Office Supplies,North,5,3634.09,655.98
2025-12-17,Speaker,Technology,North,2,4017.36,950.51
2026-05-19,Headphone,Technology,East,5,4790.06,367.78
2024-12-04,Mouse,Technology,South,8,3812.91,827.83
2026-06-02,Speaker,Technology,East,9,116.52,33.75
2026-05-02,Tablet,Technology,South,3,2882.96,145.2
2024-05-22,Monitor,Technology,West,5,3689.83,849.47
2024-08-27,Printer,Office Supplies,East,2,2972.34,615.9
2024-08-15,Tablet,Technology,South,6,2412.09,238.96
2025-06-23,Laptop,Technology,South,9,4303.2,599.09
2025-05-24,Scanner,Office Supplies,North,2,2516.44,396.86
2023-08-28,Monitor,Technology,West,1,2869.28,241.73
2024-12-07,Mouse,Technology,North,2,2388.71,438.91
2025-10-03,Speaker,Technology,South,4,2262.28,189.87
2026-05-01,Scanner,Office Supplies,West,2,574.6,65.57
2025-01-27,Printer,Office Supplies,South,2,3250.79,885.68
2025-05-19,Scanner,Office Supplies,North,5,4625.48,938.71
2025-08-15,Headphone,Technology,South,1,2730.77,566.03
2025-01-27,Phone,Technology,North,8,3476.08,644.01
2024-09-07,Mouse,Technology,North,2,3999.04,1087.21
2025-06-11,Speaker,Technology,East,1,2956.11,831.27
2024-05-23,Tablet,Technology,West,9,3512.26,996.3
